Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[single cell well quality]	Material Type	Characteristics[cell]	Characteristics[organism]	Characteristics[organism part]	Characteristics[individual]	Characteristics[developmental stage]	Characteristics[treatment]	Characteristics[phenotype]	Characteristics[inferred lineage]	Characteristics[inferred trophectoderm subpopulation]	Characteristics[inferred pseudo-time]	Protocol REF	Protocol REF	Performer	Extract Name	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Protocol REF	Derived Array Data File	Comment [Derived ArrayExpress FTP file]	Factor Value[cell]
E3.4.465	ERS887943	SAMEA3580794	OK	cell	21	Homo sapiens	embryo	E3.4	embryonic day 3	No	not applicable	not applicable	not applicable	0.632501641	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E3.4.465	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E3.4.465	sequencing assay	ERX1120905	E3.4.465.fastq.gz	E3.4.465.fastq.gz	ERR1041423	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1041423/ERR1041423.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	21
E4.1.1	ERS887944	SAMEA3580795	OK	cell	22	Homo sapiens	embryo	E4.1	embryonic day 4	No	not applicable	not applicable	not applicable	8.4769277	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.1.1	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.1.1	sequencing assay	ERX1120906	E4.1.1.fastq.gz	E4.1.1.fastq.gz	ERR1041424	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041424/ERR1041424.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	22
E4.1.2	ERS887945	SAMEA3580796	OK	cell	23	Homo sapiens	embryo	E4.1	embryonic day 4	No	not applicable	not applicable	not applicable	8.338401525	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.1.2	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.1.2	sequencing assay	ERX1120907	E4.1.2.fastq.gz	E4.1.2.fastq.gz	ERR1041425	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041425/ERR1041425.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	23
E4.1.3	ERS887946	SAMEA3580797	OK	cell	24	Homo sapiens	embryo	E4.1	embryonic day 4	No	not applicable	not applicable	not applicable	8.34096982	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.1.3	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.1.3	sequencing assay	ERX1120908	E4.1.3.fastq.gz	E4.1.3.fastq.gz	ERR1041426	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1041426/ERR1041426.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	24
E4.1.4	ERS887947	SAMEA3580798	OK	cell	25	Homo sapiens	embryo	E4.1	embryonic day 4	No	not applicable	not applicable	not applicable	6.578250692	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.1.4	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.1.4	sequencing assay	ERX1120909	E4.1.4.fastq.gz	E4.1.4.fastq.gz	ERR1041427	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1041427/ERR1041427.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	25
E4.1.7	ERS887948	SAMEA3580799	OK	cell	26	Homo sapiens	embryo	E4.1	embryonic day 4	No	not applicable	not applicable	not applicable	9.626029352	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.1.7	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.1.7	sequencing assay	ERX1120910	E4.1.7.fastq.gz	E4.1.7.fastq.gz	ERR1041428	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1041428/ERR1041428.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	26
E4.10.1219	ERS887949	SAMEA3580800	OK	cell	27	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.625735271	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1219	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1219	sequencing assay	ERX1120911	E4.10.1219.fastq.gz	E4.10.1219.fastq.gz	ERR1041429	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1041429/ERR1041429.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	27
E4.10.1221	ERS887950	SAMEA3580801	OK	cell	28	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.928361496	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1221	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1221	sequencing assay	ERX1120912	E4.10.1221.fastq.gz	E4.10.1221.fastq.gz	ERR1041430	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1041430/ERR1041430.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	28
E4.10.1223	ERS887951	SAMEA3580802	OK	cell	29	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.005988106	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1223	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1223	sequencing assay	ERX1120913	E4.10.1223.fastq.gz	E4.10.1223.fastq.gz	ERR1041431	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1041431/ERR1041431.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	29
E4.10.1225	ERS887952	SAMEA3580803	OK	cell	30	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.971965521	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1225	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1225	sequencing assay	ERX1120914	E4.10.1225.fastq.gz	E4.10.1225.fastq.gz	ERR1041432	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1041432/ERR1041432.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	30
E4.10.1227	ERS887953	SAMEA3580804	OK	cell	31	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	7.06766003	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1227	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1227	sequencing assay	ERX1120915	E4.10.1227.fastq.gz	E4.10.1227.fastq.gz	ERR1041433	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1041433/ERR1041433.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	31
E4.10.1228	ERS887954	SAMEA3580805	OK	cell	32	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	4.451176818	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1228	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1228	sequencing assay	ERX1120916	E4.10.1228.fastq.gz	E4.10.1228.fastq.gz	ERR1041434	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/004/ERR1041434/ERR1041434.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	32
E4.10.1229	ERS887955	SAMEA3580806	OK	cell	33	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	4.948978342	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1229	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1229	sequencing assay	ERX1120917	E4.10.1229.fastq.gz	E4.10.1229.fastq.gz	ERR1041435	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/005/ERR1041435/ERR1041435.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	33
E4.10.1230	ERS887956	SAMEA3580807	OK	cell	34	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	1.517122485	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1230	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1230	sequencing assay	ERX1120918	E4.10.1230.fastq.gz	E4.10.1230.fastq.gz	ERR1041436	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/006/ERR1041436/ERR1041436.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	34
E4.10.1231	ERS887957	SAMEA3580808	OK	cell	35	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	5.51027914	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1231	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1231	sequencing assay	ERX1120919	E4.10.1231.fastq.gz	E4.10.1231.fastq.gz	ERR1041437	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/007/ERR1041437/ERR1041437.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	35
E4.10.1232	ERS887958	SAMEA3580809	OK	cell	36	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.381723715	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1232	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1232	sequencing assay	ERX1120920	E4.10.1232.fastq.gz	E4.10.1232.fastq.gz	ERR1041438	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/008/ERR1041438/ERR1041438.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	36
E4.10.1233	ERS887959	SAMEA3580810	OK	cell	37	Homo sapiens	embryo	E4.10	embryonic day 4	No	not applicable	not applicable	not applicable	6.344539879	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.10.1233	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.10.1233	sequencing assay	ERX1120921	E4.10.1233.fastq.gz	E4.10.1233.fastq.gz	ERR1041439	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/009/ERR1041439/ERR1041439.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	37
E4.11.1258	ERS887960	SAMEA3580811	OK	cell	38	Homo sapiens	embryo	E4.11	embryonic day 4	No	not applicable	not applicable	not applicable	6.026779208	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.11.1258	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.11.1258	sequencing assay	ERX1120922	E4.11.1258.fastq.gz	E4.11.1258.fastq.gz	ERR1041440	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/000/ERR1041440/ERR1041440.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	38
E4.2.10	ERS887961	SAMEA3580812	OK	cell	39	Homo sapiens	embryo	E4.2	embryonic day 4	No	not applicable	not applicable	not applicable	5.407711397	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.2.10	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.2.10	sequencing assay	ERX1120923	E4.2.10.fastq.gz	E4.2.10.fastq.gz	ERR1041441	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/001/ERR1041441/ERR1041441.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	39
E4.2.13	ERS887962	SAMEA3580813	OK	cell	40	Homo sapiens	embryo	E4.2	embryonic day 4	No	not applicable	not applicable	not applicable	5.459778711	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.2.13	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.2.13	sequencing assay	ERX1120924	E4.2.13.fastq.gz	E4.2.13.fastq.gz	ERR1041442	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/002/ERR1041442/ERR1041442.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	40
E4.24_5_0_4.1	ERS887963	SAMEA3580814	OK	cell	41	Homo sapiens	embryo	E4.24_5_0_4	embryonic day 4	No	not applicable	not applicable	not applicable	8.488004118	P-MTAB-46795	P-MTAB-46796	Sophie Petropolous	E4.24_5_0_4.1	SINGLE	RANDOM	TRANSCRIPTOMIC	RNA-Seq	P-MTAB-46797	Sophie Petropolous	E4.24_5_0_4.1	sequencing assay	ERX1120925	E4.24_5_0_4.1.fastq.gz	E4.24_5_0_4.1.fastq.gz	ERR1041443	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR104/003/ERR1041443/ERR1041443.fastq.gz	P-MTAB-46798	rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.2.zip	P-MTAB-46799	counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.1.zip	P-MTAB-46800	ercc.rpkm.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.4.zip	P-MTAB-46801	ercc.counts.txt	ftp://ftp.ebi.ac.uk/pub/databases/microarray/data/experiment/MTAB/E-MTAB-3929/E-MTAB-3929.processed.3.zip	41
